date;errorcode;nb
08072022;1;14054
08072022;2;13916
08072022;8;13623
08072022;254;11207
08072022;17;9172
08072022;10;7228
08072022;15;5274
08072022;75;2928
08072022;23;1002
08072022;5;473
08072022;53;338
08072022;51;250
08072022;4;207
08072022;67;80
08072022;7;57
08072022;35;37
08072022;40;35
08072022;57;28
08072022;56;10
08072022;3;10
08072022;34;8
08072022;48;7
08072022;52;3
08072022;155;2
08072022;14;2
08072022;61;1
08072022;255;1
08072022;218;1
08072022;16;1
08072022;100;1
09072022;0;17114797
09072022;24;338634
09072022;2;13738
09072022;8;12997
09072022;1;12891
09072022;254;9196
09072022;17;9000
09072022;10;5014
09072022;15;4956
09072022;75;2955
09072022;23;896
09072022;5;258
09072022;51;225
09072022;53;200
09072022;156;102
09072022;67;96
09072022;40;84
09072022;4;71
09072022;7;51
09072022;57;25
09072022;56;21
09072022;3;16
09072022;35;12
09072022;34;8
09072022;155;4
09072022;52;2
09072022;48;2
09072022;61;1
09072022;255;1
09072022;215;1
09072022;14;1
09072022;100;1
10072022;0;16425717
10072022;24;307304
10072022;2;13582
10072022;8;11190
10072022;1;11106
10072022;254;7840
10072022;17;7193
10072022;15;4927
10072022;75;2999
10072022;10;1568
10072022;23;782
10072022;51;222
10072022;5;169
10072022;53;129
10072022;67;93
10072022;156;91
10072022;4;52
10072022;40;44
10072022;7;42
10072022;57;30
10072022;100;24
10072022;3;14
10072022;14;14
10072022;56;13
10072022;155;9
10072022;52;8
10072022;34;7
10072022;61;4
10072022;66;3
10072022;16;3
10072022;65;2
10072022;35;2
10072022;255;2
10072022;48;1
10072022;218;1
11072022;0;17454456
11072022;24;303670
11072022;2;14478
11072022;1;14014
11072022;8;12505
11072022;254;10512
11072022;10;9790
11072022;17;9432
11072022;15;4405
11072022;75;3022
11072022;23;812
11072022;5;474
11072022;51;237
11072022;53;192
11072022;4;144
11072022;67;86
11072022;7;76
11072022;40;29
11072022;57;24
11072022;156;16
11072022;35;11
11072022;56;10
11072022;100;10
11072022;3;8
11072022;34;5
11072022;66;3
11072022;48;3
11072022;16;3
11072022;14;3
11072022;52;2
11072022;61;1
12072022;0;18110621
12072022;24;300023
12072022;1;15296
12072022;2;14786
12072022;8;13522
12072022;254;11171
12072022;17;9670
12072022;10;7031
12072022;15;5004
12072022;75;3053
12072022;23;851
12072022;5;579
12072022;53;353
12072022;51;248
12072022;4;126
12072022;67;102
12072022;7;49
12072022;40;41
12072022;156;36
12072022;57;28
12072022;100;13
12072022;56;10
12072022;14;8
12072022;48;6
12072022;3;6
12072022;34;4
12072022;61;3
12072022;52;3
12072022;63;1
12072022;35;1
12072022;255;1
12072022;155;1
13072022;0;17582511
13072022;24;401310
13072022;2;14002
13072022;1;13797
13072022;8;13146
13072022;17;9196
13072022;254;9034
13072022;10;8612
13072022;15;5111
13072022;75;2957
13072022;23;895
13072022;5;357
13072022;51;267
13072022;53;262
13072022;4;146
13072022;67;83
13072022;40;64
13072022;100;50
13072022;7;38
13072022;57;29
13072022;56;16
13072022;34;13
13072022;35;12
13072022;14;11
13072022;3;10
13072022;61;6
13072022;52;6
13072022;48;2
13072022;66;1
13072022;255;1
13072022;215;1
14072022;0;17896158
14072022;24;336740
14072022;2;14401
14072022;1;13689
14072022;8;13013
14072022;254;9243
14072022;17;8219
14072022;10;5708
14072022;15;5369
14072022;75;3058
14072022;23;930
14072022;5;339
14072022;51;279
14072022;100;234
14072022;53;169
14072022;4;98
14072022;67;94
14072022;7;70
14072022;57;35
14072022;40;31
14072022;56;29
14072022;14;14
14072022;3;13
14072022;34;10
14072022;61;8
14072022;35;8
14072022;52;3
14072022;255;3
14072022;48;2
14072022;22;2
14072022;16;2
14072022;66;1
14072022;155;1
15072022;0;17983155
15072022;24;317753
15072022;1;17799
15072022;2;14074
15072022;8;13703
15072022;254;11003
15072022;17;8655
15072022;10;7742
15072022;15;5289
15072022;75;2947
15072022;5;1718
15072022;23;907
15072022;4;606
15072022;53;298
15072022;51;269
15072022;100;169
15072022;40;101
15072022;67;95
15072022;7;72
15072022;57;32
15072022;56;20
15072022;3;11
15072022;34;6
15072022;61;3
15072022;52;3
15072022;16;3
15072022;14;3
15072022;35;2
15072022;255;2
15072022;21;1
16072022;0;17572002
16072022;24;354014
16072022;2;14001
16072022;8;13839
16072022;1;12491
16072022;254;9786
16072022;17;8493
16072022;15;5022
16072022;10;4866
16072022;75;2823
16072022;23;765
16072022;51;240
16072022;5;170
16072022;53;146
16072022;67;77
16072022;7;54
16072022;4;48
16072022;100;47
16072022;57;25
16072022;40;18
16072022;35;13
16072022;34;11
16072022;56;10
16072022;14;10
16072022;52;7
16072022;3;7
16072022;16;6
16072022;61;3
16072022;48;3
16072022;255;2
17072022;0;16607318
17072022;24;318761
17072022;2;12968
17072022;8;11850
17072022;1;11210
17072022;254;8418
17072022;17;7689
17072022;15;4951
17072022;75;2717
17072022;10;2398
17072022;23;727
17072022;53;253
17072022;51;231
17072022;5;172
17072022;67;69
17072022;57;40
17072022;7;38
17072022;4;36
17072022;40;33
17072022;100;21
17072022;3;13
17072022;56;9
17072022;61;7
17072022;34;7
17072022;14;5
17072022;52;4
17072022;255;3
17072022;35;2
17072022;66;1
18072022;0;17164857
18072022;24;305930
18072022;1;14238
18072022;8;14068
18072022;2;13962
18072022;17;9416
18072022;254;8456
18072022;10;7196
18072022;15;4825
18072022;75;2961
18072022;23;1083
18072022;5;438
18072022;53;266
18072022;51;264
18072022;4;122
18072022;156;109
18072022;67;100
18072022;7;58
18072022;100;48
18072022;40;30
18072022;3;23
18072022;57;20
18072022;56;19
18072022;34;9
18072022;52;7
18072022;14;5
18072022;16;3
18072022;66;2
18072022;35;2
18072022;61;1
18072022;255;1
19072022;0;17021933
19072022;24;356648
19072022;2;13510
19072022;1;13196
19072022;8;13070
19072022;254;9439
19072022;17;8737
19072022;10;6635
19072022;15;6149
19072022;75;2989
19072022;23;967
19072022;5;720
19072022;53;415
19072022;51;246
19072022;4;132
19072022;67;92
19072022;100;56
19072022;7;52
19072022;57;34
19072022;40;15
19072022;56;11
19072022;34;11
19072022;3;10
19072022;48;9
19072022;35;6
19072022;14;6
19072022;61;2
19072022;155;2
19072022;52;1
20072022;0;17124185
20072022;24;337377
20072022;1;17894
20072022;2;13618
20072022;8;13359
20072022;17;8951
20072022;254;7169
20072022;10;6732
20072022;15;5218
20072022;75;2826
20072022;23;923
20072022;5;677
20072022;100;374
20072022;53;265
20072022;51;250
20072022;67;91
20072022;4;85
20072022;7;59
20072022;57;37
20072022;40;24
20072022;56;23
20072022;3;19
20072022;14;16
20072022;48;4
20072022;34;4
20072022;52;3
20072022;35;3
20072022;66;2
20072022;61;2
20072022;16;2
20072022;11;2
21072022;0;17487220
21072022;24;354069
21072022;1;28009
21072022;10;23232
21072022;8;14388
21072022;2;13744
21072022;17;9190
21072022;254;7559
21072022;15;5104
21072022;75;2787
21072022;23;829
21072022;5;368
21072022;51;276
21072022;100;209
21072022;53;205
21072022;67;88
21072022;4;84
21072022;66;41
21072022;57;36
21072022;7;29
21072022;40;19
21072022;56;13
21072022;156;10
21072022;35;8
21072022;14;7
21072022;3;6
21072022;52;5
21072022;61;3
21072022;255;3
21072022;16;3
21072022;34;2
22072022;0;17903372
22072022;24;459107
22072022;1;20273
22072022;8;15270
22072022;2;14105
22072022;17;8421
22072022;254;7856
22072022;10;6681
22072022;15;5299
22072022;75;2792
22072022;5;2639
22072022;23;1022
22072022;4;504
22072022;67;271
22072022;51;255
22072022;100;175
22072022;53;90
22072022;156;76
22072022;7;43
22072022;57;35
22072022;34;17
22072022;56;15
22072022;40;15
22072022;3;9
22072022;61;5
22072022;14;5
22072022;52;3
22072022;155;3
22072022;66;2
22072022;48;1
22072022;255;1
22072022;16;1
23072022;0;17292344
23072022;24;316814
23072022;2;13902
23072022;8;12677
23072022;1;12393
23072022;17;7855
23072022;254;7115
23072022;15;4707
23072022;10;4065
23072022;75;2700
23072022;23;890
23072022;5;279
23072022;51;247
23072022;53;110
23072022;67;96
23072022;4;64
23072022;100;50
23072022;57;38
23072022;7;37
23072022;40;22
23072022;56;14
23072022;3;14
23072022;156;14
23072022;34;9
23072022;35;8
23072022;14;8
23072022;48;7
23072022;52;4
23072022;61;2
23072022;16;2
23072022;66;1
24072022;0;16271068
24072022;24;234299
24072022;2;14020
24072022;8;11984
24072022;1;10854
24072022;17;8124
24072022;254;6789
24072022;15;4733
24072022;75;2824
24072022;10;1613
24072022;23;778
24072022;51;252
24072022;100;245
24072022;53;192
24072022;5;175
24072022;67;64
24072022;7;35
24072022;57;32
24072022;4;30
24072022;56;21
24072022;34;15
24072022;3;14
24072022;52;5
24072022;48;4
24072022;61;3
24072022;14;3
24072022;40;2
24072022;66;1
24072022;16;1
25072022;0;17810622
25072022;24;215322
25072022;2;14532
25072022;8;14160
25072022;1;13270
25072022;17;8773
25072022;254;8631
25072022;10;6699
25072022;15;4694
25072022;75;2796
25072022;23;973
25072022;5;497
25072022;4;355
25072022;53;317
25072022;51;239
25072022;100;95
25072022;67;83
25072022;40;66
25072022;7;44
25072022;57;34
25072022;56;18
25072022;48;15
25072022;3;13
25072022;34;8
25072022;14;6
25072022;61;5
25072022;52;5
25072022;16;4
25072022;66;1
25072022;35;1
26072022;0;17821416
26072022;24;273561
26072022;8;14409
26072022;2;14341
26072022;1;14138
26072022;254;9722
26072022;17;8982
26072022;10;8284
26072022;15;5244
26072022;75;2707
26072022;23;1093
26072022;5;592
26072022;53;350
26072022;51;262
26072022;4;248
26072022;216;201
26072022;67;73
26072022;40;59
26072022;100;46
26072022;7;38
26072022;57;36
26072022;56;9
26072022;3;8
26072022;52;6
26072022;48;5
26072022;34;5
26072022;35;4
26072022;156;3
26072022;14;2
26072022;255;1
26072022;155;1
27072022;0;17754369
27072022;24;249734
27072022;2;14671
27072022;8;14141
27072022;1;13112
27072022;254;9474
27072022;17;8771
27072022;10;7780
27072022;15;5507
27072022;75;2821
27072022;23;875
27072022;5;397
27072022;100;302
27072022;51;276
27072022;53;252
27072022;4;122
27072022;67;97
27072022;156;90
27072022;57;47
27072022;7;46
27072022;3;14
27072022;40;12
27072022;56;9
27072022;34;8
27072022;52;7
27072022;48;7
27072022;35;6
27072022;16;5
27072022;14;5
27072022;63;3
27072022;61;1
27072022;255;1
28072022;0;18058696
28072022;24;333037
28072022;8;15021
28072022;2;15012
28072022;1;13620
28072022;254;9171
28072022;17;8223
28072022;10;8127
28072022;15;6578
28072022;75;2950
28072022;23;1365
28072022;5;671
28072022;53;276
28072022;40;249
28072022;100;232
28072022;51;207
28072022;4;145
28072022;67;77
28072022;7;44
28072022;57;35
28072022;156;23
28072022;3;20
28072022;56;16
28072022;35;7
28072022;34;6
28072022;16;5
28072022;14;5
28072022;61;3
28072022;52;3
28072022;216;2
29072022;0;17630369
29072022;24;317399
29072022;1;17793
29072022;10;17122
29072022;2;14862
29072022;8;12623
29072022;254;9192
29072022;17;8180
29072022;15;5021
29072022;75;3085
29072022;23;1110
29072022;5;734
29072022;53;259
29072022;100;224
29072022;51;167
29072022;4;149
29072022;67;100
29072022;7;50
29072022;35;46
29072022;57;28
29072022;56;17
29072022;61;12
29072022;3;12
29072022;14;11
29072022;40;6
29072022;52;5
29072022;156;5
29072022;48;3
29072022;34;3
29072022;16;3
29072022;155;3
29072022;41;2
29072022;255;1
29072022;218;1
30072022;0;17008915
30072022;24;383031
30072022;10;15205
30072022;2;14910
30072022;1;12189
30072022;8;11628
30072022;254;9216
30072022;17;8000
30072022;15;4491
30072022;75;3079
30072022;23;888
30072022;5;260
30072022;51;217
30072022;53;201
30072022;67;96
30072022;100;64
30072022;4;46
30072022;57;42
30072022;7;28
30072022;56;18
30072022;3;17
30072022;35;11
30072022;52;6
30072022;156;6
30072022;48;4
30072022;61;3
30072022;34;3
30072022;16;3
30072022;40;2
30072022;255;2
30072022;14;2
31072022;0;16253965
31072022;24;316460
31072022;2;14292
31072022;1;11093
31072022;8;10054
31072022;254;7674
31072022;17;7314
31072022;15;4597
31072022;75;2799
31072022;10;2600
31072022;23;633
31072022;53;373
31072022;5;180
31072022;51;161
31072022;100;96
31072022;67;93
31072022;57;40
31072022;7;36
31072022;4;34
31072022;56;13
31072022;3;9
31072022;34;5
31072022;61;4
31072022;14;4
31072022;40;3
31072022;52;2
31072022;48;2
31072022;22;1
01082022;0;17662803
01082022;24;317529
01082022;2;14925
01082022;1;14674
01082022;8;12795
01082022;17;8641
01082022;254;8210
01082022;10;6725
01082022;15;4495
01082022;75;2770
01082022;23;864
01082022;5;737
01082022;53;264
01082022;51;190
01082022;4;121
01082022;100;85
01082022;67;74
01082022;7;60
01082022;57;29
01082022;40;21
01082022;56;13
01082022;3;10
01082022;52;9
01082022;34;7
01082022;156;7
01082022;14;7
01082022;35;4
01082022;48;3
01082022;9;2
01082022;61;2
01082022;22;1
01082022;16;1
02082022;0;17686191
02082022;24;396001
02082022;2;14885
02082022;1;13663
02082022;8;11894
02082022;17;8764
02082022;254;8106
02082022;10;7587
02082022;15;4934
02082022;75;2710
02082022;23;729
02082022;5;577
02082022;51;166
02082022;53;163
02082022;4;108
02082022;67;90
02082022;7;54
02082022;100;35
02082022;57;30
02082022;56;26
02082022;3;9
02082022;52;8
02082022;35;8
02082022;34;8
02082022;40;7
02082022;155;4
02082022;48;3
02082022;14;3
02082022;61;2
02082022;156;2
02082022;41;1
03082022;0;17429118
03082022;24;332731
03082022;10;28441
03082022;1;15056
03082022;2;14651
03082022;8;12241
03082022;17;8728
03082022;254;6726
03082022;15;4925
03082022;75;2992
03082022;23;788
03082022;5;465
03082022;53;276
03082022;4;233
03082022;51;186
03082022;67;81
03082022;7;67
03082022;100;33
03082022;57;32
03082022;40;22
03082022;56;15
03082022;34;13
03082022;61;10
03082022;52;8
03082022;35;6
03082022;3;6
03082022;14;5
03082022;156;3
03082022;48;2
03082022;155;2
03082022;41;1
03082022;16;1
04082022;0;17677141
04082022;24;413850
04082022;10;18452
04082022;2;14354
04082022;1;13580
04082022;8;11709
04082022;17;8230
04082022;254;7341
04082022;15;4668
04082022;75;2945
04082022;23;863
04082022;5;468
04082022;53;291
04082022;51;196
04082022;67;102
04082022;4;96
04082022;7;74
04082022;57;35
04082022;100;26
04082022;56;16
04082022;52;12
04082022;3;10
04082022;40;8
04082022;14;8
04082022;35;5
04082022;61;4
04082022;34;4
04082022;48;2
04082022;218;1
04082022;16;1
05082022;0;17588841
05082022;24;322629
05082022;8;15102
05082022;2;14923
05082022;1;14635
05082022;10;9943
05082022;254;8971
05082022;17;8823
05082022;15;4727
05082022;75;2843
05082022;23;840
05082022;5;472
05082022;53;296
05082022;51;202
05082022;4;99
05082022;67;98
05082022;156;53
05082022;7;51
05082022;57;32
05082022;40;19
05082022;56;14
05082022;100;12
05082022;3;11
05082022;61;8
05082022;52;8
05082022;48;8
05082022;14;8
05082022;34;7
05082022;35;4
05082022;41;2
05082022;22;1
05082022;218;1
06082022;0;17082805
06082022;24;433472
06082022;2;14514
06082022;1;12812
06082022;8;12278
06082022;254;9317
06082022;17;8502
06082022;10;6525
06082022;15;4650
06082022;75;2926
06082022;23;734
06082022;156;354
06082022;5;298
06082022;53;238
06082022;51;186
06082022;67;69
06082022;4;41
06082022;57;36
06082022;7;30
06082022;100;20
06082022;52;17
06082022;56;16
06082022;40;15
06082022;48;8
06082022;35;6
06082022;34;6
06082022;3;6
06082022;61;4
06082022;14;4
06082022;255;1
06082022;16;1
06082022;155;1
07082022;0;16260961
07082022;24;324078
07082022;2;14085
07082022;10;11993
07082022;1;11749
07082022;8;10675
07082022;17;7122
07082022;254;6870
07082022;15;4509
07082022;75;3008
07082022;23;715
07082022;5;330
07082022;53;234
07082022;51;189
07082022;67;75
07082022;7;42
07082022;57;32
07082022;100;31
07082022;4;22
07082022;56;15
07082022;40;14
07082022;34;12
07082022;3;7
07082022;61;6
07082022;52;5
07082022;16;5
07082022;35;3
07082022;14;3
07082022;48;2
07082022;255;1
07082022;156;1
08082022;0;17583174
08082022;24;317917
08082022;1;15751
08082022;2;14904
08082022;8;10646
08082022;17;8889
08082022;254;8831
08082022;10;6185
08082022;15;4496
08082022;75;3130
08082022;23;900
08082022;5;771
08082022;4;288
08082022;53;275
08082022;51;203
08082022;67;98
08082022;7;43
08082022;57;33
08082022;40;26
08082022;100;18
08082022;56;17
08082022;52;13
08082022;3;12
08082022;14;12
08082022;34;7
08082022;61;4
08082022;255;1
08082022;22;1
08082022;16;1
09082022;0;18504930
09082022;24;460916
09082022;1;18331
09082022;2;17348
09082022;10;10737
09082022;8;10604
09082022;17;8757
09082022;254;8410
09082022;15;5437
09082022;51;4055
09082022;75;3291
09082022;5;1028
09082022;23;910
09082022;57;288
09082022;53;277
09082022;4;243
09082022;7;112
09082022;67;108
09082022;156;74
09082022;56;71
09082022;40;44
09082022;100;23
09082022;34;14
09082022;52;11
09082022;3;11
09082022;35;7
09082022;48;3
09082022;22;3
09082022;14;3
09082022;16;2
09082022;66;1
09082022;61;1
10082022;0;18697911
10082022;24;337318
10082022;10;23785
10082022;1;20589
10082022;2;16840
10082022;8;12289
10082022;17;9643
10082022;254;8141
10082022;15;5462
10082022;51;4364
10082022;75;3001
10082022;23;945
10082022;5;627
10082022;57;329
10082022;53;318
10082022;156;191
10082022;4;146
10082022;67;121
10082022;7;120
10082022;40;37
10082022;100;25
10082022;56;14
10082022;34;14
10082022;3;14
10082022;52;11
10082022;61;5
10082022;16;5
10082022;35;4
10082022;48;3
10082022;255;3
10082022;216;3
10082022;14;3
10082022;155;2
10082022;41;1
10082022;22;1
11082022;0;18495067
11082022;24;784581
11082022;1;22324
11082022;2;17451
11082022;8;12895
11082022;17;9406
11082022;254;6888
11082022;10;6864
11082022;15;5356
11082022;75;3133
11082022;51;2771
11082022;23;960
11082022;5;483
11082022;53;454
11082022;57;335
11082022;4;105
11082022;67;104
11082022;40;88
11082022;7;69
11082022;156;54
11082022;3;23
11082022;100;22
11082022;56;21
11082022;35;18
11082022;48;12
11082022;52;9
11082022;14;7
11082022;61;5
11082022;34;5
11082022;22;5
11082022;16;2
11082022;41;1
11082022;255;1
12082022;0;19130406
12082022;24;538830
12082022;1;19623
12082022;2;17763
12082022;8;15032
12082022;10;9154
12082022;17;8667
12082022;254;6990
12082022;51;6771
12082022;15;6680
12082022;75;3263
12082022;23;1174
12082022;5;675
12082022;53;429
12082022;57;384
12082022;4;197
12082022;67;122
12082022;100;90
12082022;7;51
12082022;40;27
12082022;56;25
12082022;34;13
12082022;61;11
12082022;52;10
12082022;156;10
12082022;14;10
12082022;35;6
12082022;16;6
12082022;3;5
12082022;22;3
12082022;48;2
12082022;11;2
12082022;41;1
13082022;0;17364816
13082022;24;692914
13082022;2;15311
13082022;1;14971
13082022;8;12760
13082022;17;9145
13082022;10;7321
13082022;254;7024
13082022;15;5501
13082022;75;2832
13082022;23;1158
13082022;51;1048
13082022;5;409
13082022;53;316
13082022;57;122
13082022;67;77
13082022;4;64
13082022;100;55
13082022;7;41
13082022;40;24
13082022;56;16
13082022;34;13
13082022;3;10
13082022;61;9
13082022;52;9
13082022;35;8
13082022;14;7
13082022;48;3
13082022;16;3
13082022;255;1
13082022;216;1
14082022;0;16599952
14082022;24;543613
14082022;2;14584
14082022;1;13467
14082022;8;11556
14082022;17;9685
14082022;254;7078
14082022;15;5157
14082022;10;3721
14082022;75;3002
14082022;23;639
14082022;51;458
14082022;5;316
14082022;53;313
14082022;67;120
14082022;4;71
14082022;57;56
14082022;7;47
14082022;156;39
14082022;100;30
14082022;56;21
14082022;34;17
14082022;35;15
14082022;52;12
14082022;61;10
14082022;14;10
14082022;40;8
14082022;3;6
14082022;48;2
14082022;16;2
14082022;66;1
14082022;41;1
14082022;255;1
14082022;218;1
15082022;0;17195190
15082022;24;331249
15082022;2;16058
15082022;1;15336
15082022;8;11175
15082022;17;8387
15082022;254;8010
15082022;10;5339
15082022;15;4639
15082022;75;2902
15082022;5;851
15082022;23;830
15082022;51;262
15082022;53;207
15082022;4;178
15082022;156;135
15082022;67;118
15082022;7;51
15082022;57;39
15082022;48;22
15082022;40;19
15082022;3;16
15082022;56;14
15082022;14;11
15082022;100;11
15082022;52;8
15082022;34;7
15082022;61;3
15082022;35;3
15082022;65;2
15082022;66;1
15082022;255;1
15082022;16;1
16082022;0;18580125
16082022;24;324024
16082022;1;18065
16082022;2;16003
16082022;8;12620
16082022;17;8876
16082022;254;7966
16082022;10;7325
16082022;15;4709
16082022;75;3066
16082022;23;815
16082022;67;620
16082022;5;404
16082022;51;364
16082022;53;319
16082022;4;62
16082022;156;57
16082022;57;47
16082022;7;40
16082022;56;24
16082022;100;16
16082022;14;14
16082022;52;13
16082022;40;12
16082022;3;9
16082022;34;6
16082022;48;5
16082022;35;4
16082022;16;4
16082022;22;2
16082022;216;2
16082022;255;1
16082022;155;1
